ID,_wp_attached_file,Title,"Parent Slug",Permalink,Excerpt,Date,_wp_attachment_image_alt,_wp_attachment_metadata,_wp_attachment_context,Slug
1020,2019/11/GL_Reinhausen_Klosterkirche_a_04_c_Ralf_König_web.jpg,"Klosterkirche St. Christopherus Reinhausen • ©Raf König",0,http://kulturimkreis.info/gl_reinhausen_klosterkirche_a_04_c_ralf_koenig_web/,,2019-11-19,"Klosterkirche St. Christopherus Reinhausen • ©Raf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:62:""2019/11/GL_Reinhausen_Klosterkirche_a_04_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_04_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:63:""GL_Reinhausen_Klosterkirche_a_04_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_04_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_04_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_reinhausen_klosterkirche_a_04_c_ralf_koenig_web
1019,2019/11/GL_Reinhausen_Klosterkirche_a_03_c_Ralf_König_web.jpg,"Klosterkirche St. Christopherus Reinhausen • ©Raf König",0,http://kulturimkreis.info/gl_reinhausen_klosterkirche_a_03_c_ralf_koenig_web/,,2019-11-19,"Klosterkirche St. Christopherus Reinhausen • ©Raf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:62:""2019/11/GL_Reinhausen_Klosterkirche_a_03_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_03_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_03_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_reinhausen_klosterkirche_a_03_c_ralf_koenig_web
1018,2019/11/GL_Reinhausen_Klosterkirche_a_02_c_Ralf_König_web.jpg,"Klosterkirche St. Christopherus Reinhausen • ©Raf König",0,http://kulturimkreis.info/gl_reinhausen_klosterkirche_a_02_c_ralf_koenig_web/,,2019-11-19,"Klosterkirche St. Christopherus Reinhausen • ©Raf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:62:""2019/11/GL_Reinhausen_Klosterkirche_a_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_02_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:63:""GL_Reinhausen_Klosterkirche_a_02_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_02_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_reinhausen_klosterkirche_a_02_c_ralf_koenig_web
1017,2019/11/GL_Reinhausen_Klosterkirche_a_01_c_Ralf_König_web.jpg,"Klosterkirche St. Christopherus Reinhausen • ©Raf König",0,http://kulturimkreis.info/gl_reinhausen_klosterkirche_a_01_c_ralf_koenig_web/,,2019-11-19,"Klosterkirche St. Christopherus Reinhausen • ©Raf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:62:""2019/11/GL_Reinhausen_Klosterkirche_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:63:""GL_Reinhausen_Klosterkirche_a_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:62:""GL_Reinhausen_Klosterkirche_a_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_reinhausen_klosterkirche_a_01_c_ralf_koenig_web
1012,2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_i_02c_Ralf_König_web.jpg,"Kapelle Wittmarshof • ©Ralf König",0,http://kulturimkreis.info/gl_sattenhausen_kapelle-wittmarshof_i_02c_ralf_koenig_web/,,2019-11-19,"Kapelle Wittmarshof • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:69:""2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_i_02c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:69:""GL_Sattenhausen_Kapelle-Wittmarshof_i_02c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_i_02c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:69:""GL_Sattenhausen_Kapelle-Wittmarshof_i_02c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:69:""GL_Sattenhausen_Kapelle-Wittmarshof_i_02c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_sattenhausen_kapelle-wittmarshof_i_02c_ralf_koenig_web
1011,2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_i_01_c_Ralf_König_web.jpg,"Kapelle Wittmarshof • ©Ralf König",0,http://kulturimkreis.info/gl_sattenhausen_kapelle-wittmarshof_i_01_c_ralf_koenig_web/,,2019-11-19,"Kapelle Wittmarshof • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:70:""2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_i_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_i_01_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_i_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_sattenhausen_kapelle-wittmarshof_i_01_c_ralf_koenig_web
1010,2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_a_02_c_Ralf_König_web.jpg,"Kapelle Wittmarshof • ©Ralf König",0,http://kulturimkreis.info/gl_sattenhausen_kapelle-wittmarshof_a_02_c_ralf_koenig_web/,,2019-11-19,"Kapelle Wittmarshof • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:70:""2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_a_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_a_02_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_a_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_sattenhausen_kapelle-wittmarshof_a_02_c_ralf_koenig_web
1009,2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_a_01_c_Ralf_König_web.jpg,"Kapelle Wittmarshof • ©Ralf König",0,http://kulturimkreis.info/gl_sattenhausen_kapelle-wittmarshof_a_01_c_ralf_koenig_web/,,2019-11-19,"Kapelle Wittmarshof • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:899;s:4:""file"";s:70:""2019/11/GL_Sattenhausen_Kapelle-Wittmarshof_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_a_01_c_Ralf_König_web-300x225.jpg"";s:5:""width"";i:300;s:6:""height"";i:225;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:71:""GL_Sattenhausen_Kapelle-Wittmarshof_a_01_c_Ralf_König_web-1024x767.jpg"";s:5:""width"";i:1024;s:6:""height"";i:767;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:70:""GL_Sattenhausen_Kapelle-Wittmarshof_a_01_c_Ralf_König_web-768x575.jpg"";s:5:""width"";i:768;s:6:""height"";i:575;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_sattenhausen_kapelle-wittmarshof_a_01_c_ralf_koenig_web
1005,2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_02_c_Ralf_König_web.jpg,"Historische Spinnerei Gartetal • ©Ralf König",0,http://kulturimkreis.info/gl_klein-lengden_hist-spinnerei-gartetal_maschinensaal_02_c_ralf_koenig_web/,,2019-11-19,"Historische Spinnerei Gartetal • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:87:""2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:87:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_02_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:88:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_02_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:87:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:87:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_02_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_klein-lengden_hist-spinnerei-gartetal_maschinensaal_02_c_ralf_koenig_web
1004,2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_01_c_Ralf_König_web.jpg,"Historische Spinnerei Gartetal • ©Ralf König",0,http://kulturimkreis.info/gl_klein-lengden_hist-spinnerei-gartetal_maschinensaal_01_c_ralf_koenig_web/,,2019-11-19,"Historische Spinnerei Gartetal • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:87:""2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:87:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_01_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:87:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_Maschinensaal_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_klein-lengden_hist-spinnerei-gartetal_maschinensaal_01_c_ralf_koenig_web
1003,2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_i_01_c_Ralf_König_web.jpg,"Historische Spinnerei Gartetal • ©Ralf König",0,http://kulturimkreis.info/gl_klein-lengden_hist-spinnerei-gartetal_i_01_c_ralf_koenig_web/,,2019-11-19,"Historische Spinnerei Gartetal • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:75:""2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_i_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_i_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:76:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_i_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_i_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_i_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_klein-lengden_hist-spinnerei-gartetal_i_01_c_ralf_koenig_web
1002,2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_02_c_Ralf_König_web.jpg,"Historische Spinnerei Gartetal • ©Ralf König",0,http://kulturimkreis.info/gl_klein-lengden_hist-spinnerei-gartetal_a_02_c_ralf_koenig_web/,,2019-11-19,"Historische Spinnerei Gartetal • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:75:""2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_02_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_02_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_02_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_klein-lengden_hist-spinnerei-gartetal_a_02_c_ralf_koenig_web
1001,2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_01_c_Ralf_König_web.jpg,"Historische Spinnerei Gartetal • ©Ralf König",0,http://kulturimkreis.info/gl_klein-lengden_hist-spinnerei-gartetal_a_01_c_ralf_koenig_web/,,2019-11-19,"Historische Spinnerei Gartetal • ©Ralf König","a:5:{s:5:""width"";i:1200;s:6:""height"";i:800;s:4:""file"";s:75:""2019/11/GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:4:{s:6:""medium"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_01_c_Ralf_König_web-300x200.jpg"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:10:""image/jpeg"";}s:5:""large"";a:4:{s:4:""file"";s:76:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_01_c_Ralf_König_web-1024x683.jpg"";s:5:""width"";i:1024;s:6:""height"";i:683;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:12:""medium_large"";a:4:{s:4:""file"";s:75:""GL_Klein-Lengden_Hist-Spinnerei-Gartetal_a_01_c_Ralf_König_web-768x512.jpg"";s:5:""width"";i:768;s:6:""height"";i:512;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_klein-lengden_hist-spinnerei-gartetal_a_01_c_ralf_koenig_web
996,2019/11/GL_Bremke_Gut-Sennickerode_Scheune_01_c_Ralf_König_web.jpg,"Gut Sennickerode • ©Ralf König",0,http://kulturimkreis.info/gl_bremke_gut-sennickerode_scheune_01_c_ralf_koenig_web/,,2019-11-19,"Gut Sennickerode • ©Ralf König","a:5:{s:5:""width"";i:667;s:6:""height"";i:1000;s:4:""file"";s:67:""2019/11/GL_Bremke_Gut-Sennickerode_Scheune_01_c_Ralf_König_web.jpg"";s:5:""sizes"";a:2:{s:6:""medium"";a:4:{s:4:""file"";s:67:""GL_Bremke_Gut-Sennickerode_Scheune_01_c_Ralf_König_web-200x300.jpg"";s:5:""width"";i:200;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";}s:9:""thumbnail"";a:4:{s:4:""file"";s:67:""GL_Bremke_Gut-Sennickerode_Scheune_01_c_Ralf_König_web-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}}",,gl_bremke_gut-sennickerode_scheune_01_c_ralf_koenig_web
